Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source,Sulfur Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
4/16/2017,5,,Jersey City,34-017-1002,AQS,26,,QUEENS COLLEGE 2,36-081-0124,AQS,71,,Colliers Mills,34-029-0006,AQS,57,,Fort Lee Near Road,34-003-0010,AQS,3,,Chester,34-027-3001,AQS,14,,Newark Firehouse,34-013-0003,AQS
4/17/2017,5,,Elizabeth Lab,34-039-0004,AQS,32,,Bayonne,34-017-0006,AQS,51,,SUSAN WAGNER HS,36-085-0067,AQS,25,,Newark Firehouse,34-013-0003,AQS,3,,Chester,34-027-3001,AQS,,,,,
4/18/2017,5,,Elizabeth,34-039-0003,AQS,24,,Jersey City,34-017-1002,AQS,54,,SUSAN WAGNER HS,36-085-0067,AQS,29,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
4/19/2017,5,,Jersey City,34-017-1002,AQS,43,,Fort Lee Near Road,34-003-0010,AQS,43,,SUSAN WAGNER HS,36-085-0067,AQS,35,,Flemington,34-019-0001,AQS,1,,IS 52,36-005-0110,AQS,19,,Newark Firehouse,34-013-0003,AQS
4/20/2017,8,,Elizabeth,34-039-0003,AQS,39,,Newark Firehouse,34-013-0003,AQS,39,,RIVERHEAD,36-103-0004,AQS,56,,Jersey City Firehouse,34-017-1003,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
4/21/2017,8,,Elizabeth,34-039-0003,AQS,32,,Jersey City,34-017-1002,AQS,41,,RIVERHEAD,36-103-0004,AQS,52,,Rutgers University,34-023-0011,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
4/22/2017,6,,Elizabeth,34-039-0003,AQS,51,,Queens College Near Road,36-081-0125,AQS,34,,RIVERHEAD,36-103-0004,AQS,40,,Rutgers University,34-023-0011,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,6,,Newark Firehouse,34-013-0003,AQS
4/23/2017,6,,Queens College Near Road,36-081-0125,AQS,31,,Newark Firehouse,34-013-0003,AQS,42,,MILLBROOK,36-027-0007,AQS,21,,Jersey City Firehouse,34-017-1003,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
4/24/2017,9,,Elizabeth,34-039-0003,AQS,37,,Newark Firehouse,34-013-0003,AQS,43,,MILLBROOK,36-027-0007,AQS,45,,Newark Firehouse,34-013-0003,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
4/25/2017,6,,Elizabeth,34-039-0003,AQS,41,,Elizabeth Lab,34-039-0004,AQS,39,,RIVERHEAD,36-103-0004,AQS,27,,PS 19,36-061-0128,AQS,0,,Newark Firehouse,34-013-0003,AQS,10,,Jersey City Firehouse,34-017-1003,AQS
4/26/2017,8,,Jersey City,34-017-1002,AQS,41,,Elizabeth Lab,34-039-0004,AQS,32,,RIVERHEAD,36-103-0004,AQS,40,,Elizabeth Lab,34-039-0004,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
4/27/2017,8,,Jersey City,34-017-1002,AQS,37,,IS 52,36-005-0110,AQS,40,,Flemington,34-019-0001,AQS,52,,Jersey City Firehouse,34-017-1003,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
4/28/2017,7,,Jersey City,34-017-1002,AQS,62,,IS 52,36-005-0110,AQS,90,,Colliers Mills,34-029-0006,AQS,61,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,20,,Newark Firehouse,34-013-0003,AQS
4/29/2017,7,,Jersey City,34-017-1002,AQS,45,,Jersey City,34-017-1002,AQS,51,,RIVERHEAD,36-103-0004,AQS,45,,Newark Firehouse,34-013-0003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
4/30/2017,5,,Elizabeth,34-039-0003,AQS,18,,Jersey City,34-017-1002,AQS,43,,SUSAN WAGNER HS,36-085-0067,AQS,38,,Toms River,34-029-2002,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/1/2017,9,,Elizabeth,34-039-0003,AQS,42,,Elizabeth Lab,34-039-0004,AQS,31,,Chester,34-027-3001,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,1,,Newark Firehouse,34-013-0003,AQS,27,,DIVISION STREET,36-061-0134,AQS
5/2/2017,11,,Fort Lee Near Road,34-003-0010,AQS,24,,Elizabeth Lab,34-039-0004,AQS,49,,Colliers Mills,34-029-0006,AQS,41,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/3/2017,9,,Fort Lee Near Road,34-003-0010,AQS,23,,Jersey City,34-017-1002,AQS,44,,MT NINHAM,36-079-0005,AQS,20,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/4/2017,8,,Fort Lee Near Road,34-003-0010,AQS,47,,Elizabeth Lab,34-039-0004,AQS,48,,MT NINHAM,36-079-0005,AQS,40,,Elizabeth Lab,34-039-0004,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,13,,Newark Firehouse,34-013-0003,AQS
5/5/2017,9,,Fort Lee Near Road,34-003-0010,AQS,42,,Elizabeth Lab,34-039-0004,AQS,40,,RIVERHEAD,36-103-0004,AQS,33,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/6/2017,8,,Fort Lee Near Road,34-003-0010,AQS,27,,Newark Firehouse,34-013-0003,AQS,41,,RIVERHEAD,36-103-0004,AQS,40,,Jersey City Firehouse,34-017-1003,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/7/2017,7,,Fort Lee Near Road,34-003-0010,AQS,14,,Jersey City,34-017-1002,AQS,36,,RIVERHEAD,36-103-0004,AQS,20,,Jersey City Firehouse,34-017-1003,AQS,0,,Newark Firehouse,34-013-0003,AQS,6,,DIVISION STREET,36-061-0134,AQS
5/8/2017,7,,Fort Lee Near Road,34-003-0010,AQS,35,,Newark Firehouse,34-013-0003,AQS,38,,Flemington,34-019-0001,AQS,31,,Toms River,34-029-2002,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/9/2017,6,,Fort Lee Near Road,34-003-0010,AQS,37,,Elizabeth Lab,34-039-0004,AQS,48,,Colliers Mills,34-029-0006,AQS,40,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/10/2017,6,,Jersey City,34-017-1002,AQS,44,,Newark Firehouse,34-013-0003,AQS,44,,Flemington,34-019-0001,AQS,54,,Elizabeth Lab,34-039-0004,AQS,7,,Bayonne,34-017-0006,AQS,17,,Newark Firehouse,34-013-0003,AQS
5/11/2017,6,,Jersey City,34-017-1002,AQS,41,,Elizabeth Lab,34-039-0004,AQS,40,,MT NINHAM,36-079-0005,AQS,55,,Elizabeth Lab,34-039-0004,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
5/12/2017,7,,Elizabeth,34-039-0003,AQS,43,,Elizabeth Lab,34-039-0004,AQS,39,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,35,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/13/2017,6,,Elizabeth,34-039-0003,AQS,22,,Elizabeth Lab,34-039-0004,AQS,38,,MT NINHAM,36-079-0005,AQS,25,,Rutgers University,34-023-0011,AQS,0,,Newark Firehouse,34-013-0003,AQS,5,,Newark Firehouse,34-013-0003,AQS
5/14/2017,3,,Queens College Near Road,36-081-0125,AQS,22,,Queens College Near Road,36-081-0125,AQS,45,,Leonia,34-003-0006,AQS,21,,Flemington,34-019-0001,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/15/2017,3,,Queens College Near Road,36-081-0125,AQS,24,,Bayonne,34-017-0006,AQS,39,,Colliers Mills,34-029-0006,AQS,23,,Jersey City Firehouse,34-017-1003,AQS,1,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
5/16/2017,6,,Jersey City,34-017-1002,AQS,52,,QUEENS COLLEGE 2,36-081-0124,AQS,61,,Colliers Mills,34-029-0006,AQS,33,,Elizabeth Lab,34-039-0004,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
5/17/2017,6,,Jersey City,34-017-1002,AQS,48,,Elizabeth Lab,34-039-0004,AQS,136,,SUSAN WAGNER HS,36-085-0067,AQS,62,,Elizabeth Lab,34-039-0004,AQS,3,,IS 52,36-005-0110,AQS,,,,,
5/18/2017,6,,Jersey City,34-017-1002,AQS,40,,Jersey City,34-017-1002,AQS,140,,RIVERHEAD,36-103-0004,AQS,67,,Jersey City Firehouse,34-017-1003,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
5/19/2017,6,,Jersey City,34-017-1002,AQS,44,,Jersey City,34-017-1002,AQS,101,,BABYLON,36-103-0002,AQS,62,,JHS 126,36-047-0122,AQS,3,,Jersey City,34-017-1002,AQS,33,,Jersey City Firehouse,34-017-1003,AQS
5/20/2017,6,,Jersey City,34-017-1002,AQS,26,,Jersey City,34-017-1002,AQS,38,,Leonia,34-003-0006,AQS,34,,Rutgers University,34-023-0011,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/21/2017,5,,Jersey City,34-017-1002,AQS,25,,Fort Lee Near Road,34-003-0010,AQS,46,,MILLBROOK,36-027-0007,AQS,30,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
5/22/2017,9,,Elizabeth,34-039-0003,AQS,34,,Newark Firehouse,34-013-0003,AQS,33,,RIVERHEAD,36-103-0004,AQS,40,,DIVISION STREET,36-061-0134,AQS,1,,Jersey City,34-017-1002,AQS,12,,Newark Firehouse,34-013-0003,AQS
5/23/2017,7,,Jersey City,34-017-1002,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,46,,Leonia,34-003-0006,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/24/2017,6,,Jersey City,34-017-1002,AQS,50,,Fort Lee Near Road,34-003-0010,AQS,48,,Chester,34-027-3001,AQS,45,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/25/2017,8,,Elizabeth,34-039-0003,AQS,39,,Elizabeth Lab,34-039-0004,AQS,40,,Leonia,34-003-0006,AQS,42,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,8,,Jersey City Firehouse,34-017-1003,AQS
5/26/2017,5,,Fort Lee Near Road,34-003-0010,AQS,25,,Queens College Near Road,36-081-0125,AQS,40,,BABYLON,36-103-0002,AQS,22,,IS 52,36-005-0110,AQS,0,,Newark Firehouse,34-013-0003,AQS,9,,DIVISION STREET,36-061-0134,AQS
5/27/2017,6,,Jersey City,34-017-1002,AQS,34,,Jersey City,34-017-1002,AQS,40,,Colliers Mills,34-029-0006,AQS,28,,Toms River,34-029-2002,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
5/28/2017,6,,Jersey City,34-017-1002,AQS,33,,Newark Firehouse,34-013-0003,AQS,44,,Chester,34-027-3001,AQS,44,,Fort Lee Library,34-003-0003,AQS,0,,Newark Firehouse,34-013-0003,AQS,11,,Newark Firehouse,34-013-0003,AQS
5/29/2017,5,,Jersey City,34-017-1002,AQS,22,,Newark Firehouse,34-013-0003,AQS,33,,Colliers Mills,34-029-0006,AQS,22,,PS 19,36-061-0128,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/30/2017,5,,Jersey City,34-017-1002,AQS,29,,Jersey City,34-017-1002,AQS,31,,MILLBROOK,36-027-0007,AQS,31,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
5/31/2017,7,,Elizabeth,34-039-0003,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,58,,Rutgers University,34-023-0011,AQS,45,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,17,,DIVISION STREET,36-061-0134,AQS
6/1/2017,6,,Fort Lee Near Road,34-003-0010,AQS,40,,Elizabeth Lab,34-039-0004,AQS,71,,Colliers Mills,34-029-0006,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/2/2017,5,,Newark Firehouse,34-013-0003,AQS,41,,Elizabeth Lab,34-039-0004,AQS,48,,Colliers Mills,34-029-0006,AQS,50,,Elizabeth Lab,34-039-0004,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,14,,QUEENS COLLEGE 2,36-081-0124,AQS
6/3/2017,3,,Fort Lee Near Road,34-003-0010,AQS,34,,QUEENS COLLEGE 2,36-081-0124,AQS,41,,Colliers Mills,34-029-0006,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,9,,Newark Firehouse,34-013-0003,AQS
6/4/2017,6,,Queens College Near Road,36-081-0125,AQS,35,,Elizabeth Lab,34-039-0004,AQS,44,,Colliers Mills,34-029-0006,AQS,43,,Elizabeth Lab,34-039-0004,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
6/5/2017,9,,Elizabeth,34-039-0003,AQS,42,,Elizabeth Lab,34-039-0004,AQS,38,,Flemington,34-019-0001,AQS,65,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/6/2017,8,,Elizabeth,34-039-0003,AQS,30,,Elizabeth Lab,34-039-0004,AQS,27,,RIVERHEAD,36-103-0004,AQS,40,,Elizabeth Lab,34-039-0004,AQS,1,,Elizabeth,34-039-0003,AQS,7,,Jersey City Firehouse,34-017-1003,AQS
6/7/2017,7,,Jersey City,34-017-1002,AQS,47,,Fort Lee Near Road,34-003-0010,AQS,41,,Leonia,34-003-0006,AQS,35,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/8/2017,8,,Newark Firehouse,34-013-0003,AQS,41,,QUEENS COLLEGE 2,36-081-0124,AQS,43,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,71,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/9/2017,5,,Fort Lee Near Road,34-003-0010,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,58,,Colliers Mills,34-029-0006,AQS,55,,Elizabeth Lab,34-039-0004,AQS,3,,EISENHOWER PARK,36-059-0005,AQS,12,,Newark Firehouse,34-013-0003,AQS
6/10/2017,5,,Fort Lee Near Road,34-003-0010,AQS,35,,PFIZER LAB SITE,36-005-0133,AQS,112,,Leonia,34-003-0006,AQS,60,,Elizabeth Lab,34-039-0004,AQS,3,,Chester,34-027-3001,AQS,,,,,
6/11/2017,5,,Fort Lee Near Road,34-003-0010,AQS,27,,Jersey City,34-017-1002,AQS,108,,BABYLON,36-103-0002,AQS,73,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/12/2017,6,,Fort Lee Near Road,34-003-0010,AQS,37,,QUEENS COLLEGE 2,36-081-0124,AQS,159,,BABYLON,36-103-0002,AQS,72,,Elizabeth Lab,34-039-0004,AQS,4,,Chester,34-027-3001,AQS,32,,DIVISION STREET,36-061-0134,AQS
6/13/2017,6,,Fort Lee Near Road,34-003-0010,AQS,38,,Elizabeth Lab,34-039-0004,AQS,156,,RIVERHEAD,36-103-0004,AQS,71,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,24,,IS 52,36-005-0110,AQS
6/14/2017,6,,Fort Lee Near Road,34-003-0010,AQS,38,,Elizabeth Lab,34-039-0004,AQS,61,,Flemington,34-019-0001,AQS,70,,Elizabeth Lab,34-039-0004,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
6/15/2017,6,,Fort Lee Near Road,34-003-0010,AQS,37,,IS 52,36-005-0110,AQS,47,,Chester,34-027-3001,AQS,46,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,17,,Newark Firehouse,34-013-0003,AQS
6/16/2017,10,,Elizabeth,34-039-0003,AQS,32,,Elizabeth Lab,34-039-0004,AQS,28,,Colliers Mills,34-029-0006,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/17/2017,7,,Fort Lee Near Road,34-003-0010,AQS,28,,IS 52,36-005-0110,AQS,32,,BABYLON,36-103-0002,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/18/2017,7,,Fort Lee Near Road,34-003-0010,AQS,20,,IS 52,36-005-0110,AQS,40,,Chester,34-027-3001,AQS,53,,PFIZER LAB SITE,36-005-0133,AQS,1,,Jersey City,34-017-1002,AQS,22,,Jersey City Firehouse,34-017-1003,AQS
6/19/2017,7,,Fort Lee Near Road,34-003-0010,AQS,26,,PFIZER LAB SITE,36-005-0133,AQS,35,,Leonia,34-003-0006,AQS,50,,Newark Firehouse,34-013-0003,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/20/2017,3,,Fort Lee Near Road,34-003-0010,AQS,40,,Newark Firehouse,34-013-0003,AQS,74,,Colliers Mills,34-029-0006,AQS,69,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/21/2017,5,,Fort Lee Near Road,34-003-0010,AQS,29,,Newark Firehouse,34-013-0003,AQS,97,,RIVERHEAD,36-103-0004,AQS,60,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,13,,Newark Firehouse,34-013-0003,AQS
6/22/2017,6,,Fort Lee Near Road,34-003-0010,AQS,57,,Newark Firehouse,34-013-0003,AQS,126,,Rutgers University,34-023-0011,AQS,64,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/23/2017,7,,Elizabeth Lab,34-039-0004,AQS,34,,Fort Lee Near Road,34-003-0010,AQS,46,,MT NINHAM,36-079-0005,AQS,62,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/24/2017,6,,Elizabeth Lab,34-039-0004,AQS,26,,Queens College Near Road,36-081-0125,AQS,44,,Leonia,34-003-0006,AQS,35,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,16,,DIVISION STREET,36-061-0134,AQS
6/25/2017,5,,Fort Lee Near Road,34-003-0010,AQS,31,,IS 52,36-005-0110,AQS,54,,Leonia,34-003-0006,AQS,33,,Toms River,34-029-2002,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
6/26/2017,5,,Fort Lee Near Road,34-003-0010,AQS,37,,PFIZER LAB SITE,36-005-0133,AQS,67,,Colliers Mills,34-029-0006,AQS,45,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/27/2017,5,,Fort Lee Near Road,34-003-0010,AQS,40,,Elizabeth Lab,34-039-0004,AQS,64,,BABYLON,36-103-0002,AQS,55,,Jersey City Firehouse,34-017-1003,AQS,3,,Elizabeth,34-039-0003,AQS,8,,Newark Firehouse,34-013-0003,AQS
6/28/2017,3,,Fort Lee Near Road,34-003-0010,AQS,25,,QUEENS COLLEGE 2,36-081-0124,AQS,43,,Flemington,34-019-0001,AQS,53,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/29/2017,5,,Fort Lee Near Road,34-003-0010,AQS,36,,Fort Lee Near Road,34-003-0010,AQS,93,,Flemington,34-019-0001,AQS,48,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
6/30/2017,5,,Fort Lee Near Road,34-003-0010,AQS,27,,Elizabeth Lab,34-039-0004,AQS,129,,Leonia,34-003-0006,AQS,61,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,31,,IS 52,36-005-0110,AQS
7/1/2017,5,,Fort Lee Near Road,34-003-0010,AQS,25,,Elizabeth Lab,34-039-0004,AQS,34,,Flemington,34-019-0001,AQS,46,,Jersey City Firehouse,34-017-1003,AQS,6,,Bayonne,34-017-0006,AQS,,,,,
7/2/2017,5,,Fort Lee Near Road,34-003-0010,AQS,26,,QUEENS COLLEGE 2,36-081-0124,AQS,77,,Colliers Mills,34-029-0006,AQS,52,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/3/2017,7,,Queens College Near Road,36-081-0125,AQS,66,,QUEENS COLLEGE 2,36-081-0124,AQS,97,,BABYLON,36-103-0002,AQS,56,,BABYLON,36-103-0002,AQS,3,,Jersey City,34-017-1002,AQS,14,,Newark Firehouse,34-013-0003,AQS
7/4/2017,7,,Queens College Near Road,36-081-0125,AQS,47,,Queens College Near Road,36-081-0125,AQS,80,,SUSAN WAGNER HS,36-085-0067,AQS,81,,HOLTSVILLE,36-103-0009,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
7/5/2017,6,,Fort Lee Near Road,34-003-0010,AQS,42,,IS 52,36-005-0110,AQS,51,,Leonia,34-003-0006,AQS,77,,Rutgers University,34-023-0011,AQS,6,,Elizabeth,34-039-0003,AQS,,,,,
7/6/2017,5,,Fort Lee Near Road,34-003-0010,AQS,24,,Elizabeth Lab,34-039-0004,AQS,36,,MILLBROOK,36-027-0007,AQS,52,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,18,,DIVISION STREET,36-061-0134,AQS
7/7/2017,6,,Elizabeth Lab,34-039-0004,AQS,43,,Elizabeth Lab,34-039-0004,AQS,44,,Flemington,34-019-0001,AQS,38,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
7/8/2017,6,,Fort Lee Near Road,34-003-0010,AQS,32,,IS 52,36-005-0110,AQS,80,,RIVERHEAD,36-103-0004,AQS,59,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/9/2017,5,,Fort Lee Near Road,34-003-0010,AQS,34,,PFIZER LAB SITE,36-005-0133,AQS,48,,HOLTSVILLE,36-103-0009,AQS,48,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,8,,Newark Firehouse,34-013-0003,AQS
7/10/2017,6,,Elizabeth Lab,34-039-0004,AQS,38,,Bayonne,34-017-0006,AQS,61,,MILLBROOK,36-027-0007,AQS,56,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/11/2017,6,,Fort Lee Near Road,34-003-0010,AQS,53,,QUEENS COLLEGE 2,36-081-0124,AQS,97,,RIVERHEAD,36-103-0004,AQS,54,,Rutgers University,34-023-0011,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/12/2017,7,,Fort Lee Near Road,34-003-0010,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,108,,RIVERHEAD,36-103-0004,AQS,65,,Jersey City Firehouse,34-017-1003,AQS,4,,Jersey City,34-017-1002,AQS,23,,DIVISION STREET,36-061-0134,AQS
7/13/2017,6,,Fort Lee Near Road,34-003-0010,AQS,27,,PFIZER LAB SITE,36-005-0133,AQS,119,,RIVERHEAD,36-103-0004,AQS,63,,Elizabeth Lab,34-039-0004,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
7/14/2017,6,,Fort Lee Near Road,34-003-0010,AQS,22,,Elizabeth Lab,34-039-0004,AQS,26,,Colliers Mills,34-029-0006,AQS,38,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/15/2017,6,,Fort Lee Near Road,34-003-0010,AQS,21,,QUEENS COLLEGE 2,36-081-0124,AQS,67,,BABYLON,36-103-0002,AQS,40,,BABYLON,36-103-0002,AQS,1,,Jersey City,34-017-1002,AQS,7,,Newark Firehouse,34-013-0003,AQS
7/16/2017,6,,Fort Lee Near Road,34-003-0010,AQS,29,,Elizabeth Lab,34-039-0004,AQS,64,,PFIZER LAB SITE,36-005-0133,AQS,32,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/17/2017,6,,Fort Lee Near Road,34-003-0010,AQS,38,,Elizabeth Lab,34-039-0004,AQS,80,,Rockland County,36-087-0005,AQS,52,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/18/2017,5,,Fort Lee Near Road,34-003-0010,AQS,31,,Elizabeth Lab,34-039-0004,AQS,80,,MT NINHAM,36-079-0005,AQS,45,,Flemington,34-019-0001,AQS,4,,Jersey City,34-017-1002,AQS,13,,Newark Firehouse,34-013-0003,AQS
7/19/2017,6,,Elizabeth Lab,34-039-0004,AQS,49,,QUEENS COLLEGE 2,36-081-0124,AQS,112,,Colliers Mills,34-029-0006,AQS,57,,Newark Firehouse,34-013-0003,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
7/20/2017,7,,Elizabeth Lab,34-039-0004,AQS,47,,Fort Lee Near Road,34-003-0010,AQS,122,,Colliers Mills,34-029-0006,AQS,70,,Newark Firehouse,34-013-0003,AQS,10,,Jersey City,34-017-1002,AQS,,,,,
7/21/2017,6,,Elizabeth Lab,34-039-0004,AQS,38,,Queens College Near Road,36-081-0125,AQS,80,,Colliers Mills,34-029-0006,AQS,66,,Toms River,34-029-2002,AQS,1,,QUEENS COLLEGE 2,36-081-0124,AQS,14,,Newark Firehouse,34-013-0003,AQS
7/22/2017,7,,Elizabeth Lab,34-039-0004,AQS,24,,Elizabeth Lab,34-039-0004,AQS,136,,IS 52,36-005-0110,AQS,58,,Jersey City Firehouse,34-017-1003,AQS,1,,Chester,34-027-3001,AQS,,,,,
7/23/2017,15,,Elizabeth,34-039-0003,AQS,19,,Newark Firehouse,34-013-0003,AQS,74,,QUEENS COLLEGE 2,36-081-0124,AQS,66,,PS 19,36-061-0128,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
7/24/2017,18,,Elizabeth,34-039-0003,AQS,34,,Elizabeth Lab,34-039-0004,AQS,38,,Colliers Mills,34-029-0006,AQS,35,,Rutgers University,34-023-0011,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,10,,Jersey City Firehouse,34-017-1003,AQS
7/25/2017,6,,Elizabeth,34-039-0003,AQS,27,,Elizabeth Lab,34-039-0004,AQS,31,,Colliers Mills,34-029-0006,AQS,36,,Elizabeth Lab,34-039-0004,AQS,7,,EISENHOWER PARK,36-059-0005,AQS,,,,,
7/26/2017,3,,Fort Lee Near Road,34-003-0010,AQS,25,,Elizabeth Lab,34-039-0004,AQS,45,,WHITE PLAINS,36-119-2004,AQS,35,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
7/27/2017,7,,Fort Lee Near Road,34-003-0010,AQS,40,,Fort Lee Near Road,34-003-0010,AQS,43,,Rutgers University,34-023-0011,AQS,44,,Fort Lee Near Road,34-003-0010,AQS,11,,Bayonne,34-017-0006,AQS,15,,Newark Firehouse,34-013-0003,AQS
7/28/2017,8,,Elizabeth Lab,34-039-0004,AQS,39,,Elizabeth Lab,34-039-0004,AQS,80,,Flemington,34-019-0001,AQS,67,,Jersey City Firehouse,34-017-1003,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/29/2017,5,,Fort Lee Near Road,34-003-0010,AQS,17,,Jersey City,34-017-1002,AQS,31,,Chester,34-027-3001,AQS,52,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
